Job,Interval,Start,End,Energy,Flow
J2,I3,12.0,15.0,red,2
J2,I13,48.0,50.0,green,2
J2,I15,55.0,59.0,green,2
J3,I15,55.0,59.0,green,2
J10,I14,50.0,55.0,green,4
J6,I9,31.0,38.0,green,5
J9,I11,41.0,46.0,brown,5
J1,I5,17.0,25.0,brown,1
J1,I7,27.0,28.0,green,1
J1,I8,28.0,31.0,green,3
J7,I5,17.0,25.0,brown,3
J7,I10,38.0,41.0,green,2
J4,I5,17.0,25.0,brown,4
J4,I6,25.0,27.0,green,2
J8,I4,15.0,17.0,red,1
J8,I10,38.0,41.0,green,1
J8,I14,50.0,55.0,green,1
J5,I4,15.0,17.0,red,1
J5,I9,31.0,38.0,green,2
J5,I12,46.0,48.0,green,2
