instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,300,50,25,230.0,True,True,57.0,57.0,0.0,173.0,57.0,0.0,173.0,57.0,0.0,8.359805002692156,8.369953007786535,41.1086584063014,41.162208013702184,0.2033407198418589
2,300,50,25,222.0,True,True,64.0,64.0,0.0,161.0,58.0,3.0,161.0,58.0,3.0,9.42343439674005,8.658274004119448,37.423446599859744,37.42289599904325,0.23136301381755184
3,300,50,25,213.0,True,True,37.0,37.0,0.0,179.0,31.0,3.0,179.0,31.0,3.0,10.83654280519113,10.728585009928793,46.51904760103207,45.48544999852311,0.2358685032307506
4,300,50,25,240.0,True,True,106.0,106.0,0.0,152.0,70.0,18.0,152.0,70.0,18.0,9.740124599193223,9.717356006149203,46.64495680190157,46.37180600548163,0.20955310657947007
5,300,50,25,211.0,True,True,31.0,31.0,0.0,180.0,31.0,0.0,180.0,31.0,0.0,9.291803400265053,8.546627999749035,43.38355279760435,43.29865200270433,0.19738785399636075
6,300,50,25,225.0,True,True,62.0,62.0,0.0,163.0,62.0,0.0,163.0,62.0,0.0,8.191002000239678,8.231520012486726,39.802132005570456,39.274149006814696,0.20959130167424952
7,300,50,25,226.0,True,True,58.0,58.0,0.0,168.0,58.0,0.0,168.0,58.0,0.0,8.355280596879311,8.35629399807658,45.843332799267955,45.92106099880766,0.1819708390076952
8,300,50,25,228.0,True,True,60.0,60.0,0.0,168.0,60.0,0.0,168.0,60.0,0.0,8.20367980049923,8.184735008399002,47.9072496003937,47.838693993980996,0.17109026867307028
9,300,50,25,218.0,True,True,38.0,38.0,0.0,180.0,38.0,0.0,180.0,38.0,0.0,8.12686120334547,8.111218005069532,42.17346399964299,42.01811499660835,0.193040977819311
10,300,50,25,221.0,True,True,62.0,62.0,0.0,160.0,60.0,1.0,160.0,60.0,1.0,7.149567399756052,6.985037995036691,38.60620660416316,38.83352701086551,0.17987132595713745
11,300,50,25,234.0,True,True,77.0,77.0,0.0,163.0,65.0,6.0,163.0,65.0,6.0,8.374810803798027,7.736852014204487,43.346564401872456,43.45939001359511,0.17802486440293386
