instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,6000,1000,500,2013,4314,True,4314,2,864.0,3450,864,0,3450,864,0,7667.718601103648,14608.429620042443
2,6000,1000,500,2071,4324,True,4324,2,1110.0,3214,1110,0,3214,1110,0,8543.418873991921,15768.155617872253
3,6000,1000,500,2029,4727,True,4727,3,1633.0,3287,1247,193,3287,1247,193,12236.683075328172,23269.250646000728
