Job,Interval,Start,End,Energy,Flow
J32,I63,200.0,211.0,green,1
J32,I64,211.0,217.0,green,1
J32,I95,339.0,341.0,brown,1
J32,I119,434.0,444.0,brown,3
J77,I99,351.0,356.0,brown,3
J77,I174,595.0,597.0,brown,1
J26,I52,141.0,146.0,green,1
J26,I85,292.0,312.0,green,1
J71,I30,75.0,76.0,green,1
J71,I58,158.0,162.0,green,2
J71,I92,332.0,334.0,brown,2
J43,I53,146.0,150.0,green,1
J43,I100,356.0,374.0,brown,1
J41,I63,200.0,211.0,green,1
J41,I79,266.0,271.0,green,3
J41,I86,312.0,313.0,green,1
J57,I71,233.0,237.0,green,4
J57,I103,380.0,384.0,brown,1
J84,I107,398.0,399.0,brown,1
J84,I111,409.0,411.0,brown,2
J84,I119,434.0,444.0,brown,2
J84,I123,451.0,453.0,brown,1
J66,I65,217.0,218.0,green,1
J66,I81,278.0,285.0,green,3
J66,I97,344.0,347.0,brown,1
J37,I74,244.0,248.0,green,1
J37,I106,392.0,398.0,brown,1
J37,I108,399.0,404.0,brown,1
J100,I123,451.0,453.0,brown,1
J100,I171,591.0,592.0,brown,1
J100,I172,592.0,593.0,brown,1
J100,I176,598.0,599.0,brown,1
J100,I177,599.0,600.0,brown,1
J38,I38,97.0,99.0,green,2
J38,I60,164.0,191.0,green,1
J38,I70,230.0,233.0,green,1
J38,I170,587.0,591.0,brown,2
J59,I47,118.0,124.0,green,4
J59,I70,230.0,233.0,green,1
J73,I96,341.0,344.0,brown,3
J73,I100,356.0,374.0,brown,2
J73,I108,399.0,404.0,brown,1
J47,I76,253.0,262.0,green,5
J33,I42,104.0,107.0,green,1
J33,I58,158.0,162.0,green,2
J33,I60,164.0,191.0,green,2
J33,I73,242.0,244.0,green,1
J94,I60,164.0,191.0,green,2
J94,I87,313.0,322.0,green,1
J94,I119,434.0,444.0,brown,3
J58,I88,322.0,327.0,green,2
J58,I119,434.0,444.0,brown,1
J36,I47,118.0,124.0,green,1
J36,I63,200.0,211.0,green,4
J36,I91,330.0,332.0,brown,1
J65,I54,150.0,154.0,green,1
J65,I102,377.0,380.0,brown,1
J65,I118,432.0,434.0,brown,1
J93,I106,392.0,398.0,brown,2
J93,I170,587.0,591.0,brown,1
J28,I35,84.0,90.0,green,3
J28,I124,453.0,458.0,brown,3
J20,I44,109.0,110.0,green,1
J20,I45,110.0,111.0,green,1
J20,I77,262.0,263.0,green,1
J20,I78,263.0,266.0,green,1
J79,I103,380.0,384.0,brown,2
J79,I170,587.0,591.0,brown,1
J12,I10,15.0,21.0,green,1
J12,I17,40.0,43.0,green,2
J12,I26,62.0,65.0,green,3
J68,I100,356.0,374.0,brown,4
J34,I42,104.0,107.0,green,1
J34,I72,237.0,242.0,green,1
J34,I120,444.0,449.0,brown,4
J45,I60,164.0,191.0,green,4
J87,I122,450.0,451.0,brown,1
J87,I124,453.0,458.0,brown,1
J64,I3,4.0,7.0,green,1
J64,I32,79.0,80.0,green,1
J64,I53,146.0,150.0,green,1
J64,I64,211.0,217.0,green,3
J19,I49,125.0,133.0,green,4
J8,I11,21.0,22.0,green,1
J8,I43,107.0,109.0,green,2
J8,I63,200.0,211.0,green,2
J8,I75,248.0,253.0,green,1
J53,I40,101.0,103.0,green,2
J53,I72,237.0,242.0,green,2
J9,I3,4.0,7.0,green,2
J9,I35,84.0,90.0,green,3
J9,I67,220.0,226.0,green,1
J92,I55,154.0,156.0,green,2
J92,I87,313.0,322.0,green,2
J10,I12,22.0,29.0,green,4
J40,I57,157.0,158.0,green,1
J13,I16,33.0,40.0,green,6
J16,I12,22.0,29.0,green,1
J16,I97,344.0,347.0,brown,2
J48,I85,292.0,312.0,green,1
J48,I88,322.0,327.0,green,1
J48,I104,384.0,385.0,brown,1
J99,I64,211.0,217.0,green,2
J99,I165,579.0,582.0,brown,1
J99,I174,595.0,597.0,brown,1
J99,I175,597.0,598.0,brown,1
J5,I21,50.0,51.0,green,1
J5,I37,93.0,97.0,green,4
J5,I53,146.0,150.0,green,1
J42,I20,48.0,50.0,green,1
J42,I80,271.0,278.0,green,4
J42,I95,339.0,341.0,brown,1
J15,I16,33.0,40.0,green,1
J15,I23,54.0,55.0,green,1
J15,I28,68.0,74.0,green,1
J15,I31,76.0,79.0,green,3
J23,I46,111.0,118.0,green,2
J23,I53,146.0,150.0,green,1
J88,I85,292.0,312.0,green,2
J88,I100,356.0,374.0,brown,4
J83,I52,141.0,146.0,green,3
J83,I60,164.0,191.0,green,2
J83,I167,583.0,584.0,brown,1
J2,I20,48.0,50.0,green,1
J2,I48,124.0,125.0,green,1
J2,I60,164.0,191.0,green,1
J31,I62,195.0,200.0,green,1
J31,I63,200.0,211.0,green,3
J31,I94,335.0,339.0,brown,1
J6,I10,15.0,21.0,green,1
J6,I13,29.0,31.0,green,2
J6,I17,40.0,43.0,green,1
J81,I108,399.0,404.0,brown,2
J81,I109,404.0,407.0,brown,1
J81,I120,444.0,449.0,brown,1
J27,I60,164.0,191.0,green,3
J82,I117,430.0,432.0,brown,2
J82,I119,434.0,444.0,brown,1
J82,I121,449.0,450.0,brown,1
J67,I36,90.0,93.0,green,1
J67,I52,141.0,146.0,green,1
J67,I163,574.0,575.0,brown,1
J95,I27,65.0,68.0,green,3
J95,I51,137.0,141.0,green,1
J95,I91,330.0,332.0,brown,1
J95,I155,562.0,565.0,red,1
J96,I162,573.0,574.0,brown,1
J96,I165,579.0,582.0,brown,2
J96,I168,584.0,586.0,brown,1
J76,I87,313.0,322.0,green,2
J76,I88,322.0,327.0,green,1
J76,I102,377.0,380.0,brown,1
J76,I118,432.0,434.0,brown,1
J76,I166,582.0,583.0,brown,1
J61,I76,253.0,262.0,green,4
J30,I14,31.0,32.0,green,1
J30,I46,111.0,118.0,green,5
J14,I29,74.0,75.0,green,1
J14,I61,191.0,195.0,green,3
J21,I28,68.0,74.0,green,3
