instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,300,50,12,94,230,True,230,2,57.0,173,57,0,173,57,0,4.657,510.4936409043148
2,300,50,12,93,227,True,227,3,74.0,160,60,7,160,60,7,7.535,759.9296460393816
3,300,50,12,91,219,True,219,2,41.0,178,41,0,178,41,0,4.3870000000000005,497.54167906939983
4,300,50,12,92,228,True,228,2,49.0,179,49,0,179,49,0,4.604,507.21116503700614
5,300,50,12,86,222,True,222,2,55.0,167,55,0,167,55,0,4.801,497.4616739200428
