instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,12000,2000,200,3492,8628,True,8628,2,1763.0,6865,1763,0,6865,1763,0,16.094,48141.3753159577
2,12000,2000,200,3497,9091,True,9091,2,2249.0,6842,2249,0,6842,2249,0,33.266000000000005,47067.94953497592
3,12000,2000,200,3479,9056,True,9056,2,2002.0,7054,2002,0,7054,2002,0,21.32,50025.3917099908
4,12000,2000,200,3446,9425,True,9425,3,4410.0,6011,2418,996,6011,2418,996,41.864,72754.91236790549
5,12000,2000,200,3461,8565,True,8565,2,1801.0,6764,1801,0,6764,1801,0,15.952999999999998,48224.608985939994
