instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,6,12,36.0,True,True,9.0,9.0,0.0,29.0,5.0,2.0,29.0,5.0,2.0,0.258420600584941,0.2543540031183511,0.41636044952610973,0.4075624965480529,0.6240858893363903
2,37,6,9,22.0,True,True,7.0,7.0,0.0,18.0,1.0,3.0,18.0,1.0,3.0,0.20308325001678895,0.20135399972787127,0.26622915029292926,0.25947900212486275,0.7759934255912492
3,27,10,9,17.0,True,True,3.0,3.0,0.0,14.0,3.0,0.0,14.0,3.0,0.0,0.3005749505973654,0.2983744998346083,0.44567910008481704,0.43029200242017396,0.6934232989607134
4,26,5,9,17.0,True,True,4.0,4.0,0.0,13.0,4.0,0.0,13.0,4.0,0.0,0.1909833008539863,0.18979150263476186,0.25041450098797213,0.24106199998641387,0.7873140629608084
5,52,13,10,32.0,True,True,8.0,8.0,0.0,24.0,8.0,0.0,24.0,8.0,0.0,0.4406708503665868,0.4360625025583431,0.9178604002954671,0.8988334957393818,0.4851426928628616
6,29,13,11,17.0,True,True,3.0,3.0,0.0,14.0,3.0,0.0,14.0,3.0,0.0,0.5239604506641626,0.5097085013403557,0.6598542000574525,0.6525624958158005,0.7810876423462615
7,36,5,12,23.0,True,True,6.0,6.0,0.0,17.0,6.0,0.0,17.0,6.0,0.0,0.17785404961614404,0.17677099822321907,0.2543062000768259,0.24724999821046367,0.714948430748818
8,29,15,8,19.0,True,True,6.0,6.0,0.0,13.0,6.0,0.0,13.0,6.0,0.0,0.38596254998992663,0.3825210005743429,0.7556706503237365,0.7507084992539603,0.5095466495377166
9,37,11,8,23.0,True,True,9.0,9.0,0.0,17.0,3.0,3.0,17.0,3.0,3.0,0.516568850071053,0.5053124987171032,0.735733449619147,0.7272289985849056,0.6948464647317096
10,24,14,10,16.0,True,True,6.0,6.0,0.0,11.0,4.0,1.0,11.0,4.0,1.0,0.4093061990715796,0.40322899440070614,0.7233833501231857,0.7087294980010483,0.5689462559947092
11,38,8,9,24.0,True,True,8.0,8.0,0.0,18.0,4.0,2.0,18.0,4.0,2.0,0.3175854009896284,0.31260400282917544,0.3616790512751322,0.3546250009094365,0.8815058217201321
12,48,12,9,30.0,True,True,17.0,17.0,0.0,20.0,3.0,7.0,20.0,3.0,7.0,0.5838854987814557,0.5761249994975515,0.8039062497118721,0.796416999946814,0.7233961599715049
13,42,11,11,26.0,True,True,8.0,8.0,0.0,18.0,8.0,0.0,18.0,8.0,0.0,0.35327494915691204,0.34939550459966995,0.7259418001922313,0.714437999704387,0.48904944130104966
14,54,12,7,34.0,True,True,9.0,9.0,0.0,25.0,9.0,0.0,25.0,9.0,0.0,0.5436957490019267,0.5322290016920306,0.9539041493553668,0.9404795018781442,0.5659123889772881
15,34,12,10,22.0,True,True,5.0,5.0,0.0,17.0,5.0,0.0,17.0,5.0,0.0,0.33355429986841045,0.32779199682408944,0.6281980000494514,0.6212500011315569,0.5276329919147568
16,45,13,10,28.0,True,True,8.0,8.0,0.0,20.0,8.0,0.0,20.0,8.0,0.0,0.40617715021653567,0.38727100036339834,0.7465960003173677,0.7399170026474167,0.5233978932471426
17,57,8,8,35.0,True,True,9.0,9.0,0.0,27.0,7.0,1.0,27.0,7.0,1.0,0.3639352504251292,0.3582499994081445,0.4992956488422351,0.49174949890584685,0.7285213308915585
18,47,6,6,30.0,True,True,10.0,10.0,0.0,20.0,10.0,0.0,20.0,10.0,0.0,0.1854833506513387,0.181708499439992,0.28527279901027214,0.28495799415395595,0.6376676674030043
19,56,14,10,34.0,True,True,12.0,12.0,0.0,25.0,6.0,3.0,25.0,6.0,3.0,0.528283200765145,0.5245415013632737,1.0450165507791098,1.0385620007582474,0.505065177601635
20,35,6,11,21.0,True,True,8.0,8.0,0.0,16.0,2.0,3.0,16.0,2.0,3.0,0.25717915123095736,0.25572900267434306,0.2992602498125052,0.291603497316828,0.8769750878416002
21,38,11,10,24.0,True,True,9.0,9.0,0.0,19.0,1.0,4.0,19.0,1.0,4.0,0.3645582499302691,0.360707999789156,0.5965604490484111,0.5898540002817754,0.6115208163661593
22,43,15,8,28.0,True,True,6.0,6.0,0.0,22.0,6.0,0.0,22.0,6.0,0.0,0.605495850686566,0.5984790004731622,1.1445872994954698,1.1387289996491745,0.5255675412302178
23,31,15,11,19.0,True,True,4.0,4.0,0.0,15.0,4.0,0.0,15.0,4.0,0.0,0.41126455034827814,0.40737550079938956,0.8642168002552353,0.8539375012333039,0.47705540535581964
24,39,12,9,25.0,True,True,6.0,6.0,0.0,19.0,6.0,0.0,19.0,6.0,0.0,0.39510010064987,0.3895625013683457,0.7470561504305806,0.7370415005425457,0.5285489366359747
25,55,13,6,35.0,True,True,10.0,10.0,0.0,25.0,10.0,0.0,25.0,10.0,0.0,0.40723124948272016,0.40295849612448364,0.8733895498153288,0.8554585037927609,0.4710438838797286
26,56,9,9,36.0,True,True,11.0,11.0,0.0,25.0,11.0,0.0,25.0,11.0,0.0,0.3408584001590498,0.3359790025569964,0.6381396498909453,0.6296040046436246,0.5336354281087696
27,59,15,9,35.0,True,True,7.0,7.0,0.0,30.0,3.0,2.0,30.0,3.0,2.0,0.754566600517137,0.7396875007543713,1.3679978997970466,1.3589784975920338,0.544296692011698
28,29,9,5,17.0,True,True,7.0,7.0,0.0,12.0,3.0,2.0,12.0,3.0,2.0,0.346372950298246,0.3428130003158003,0.39261034871742595,0.38633299845969304,0.8873510719575944
29,39,14,9,25.0,True,True,6.0,6.0,0.0,19.0,6.0,0.0,19.0,6.0,0.0,0.5099416499433573,0.5050625004514586,0.902835500164656,0.8967504982138053,0.5632140728747501
30,23,13,11,14.0,True,True,3.0,3.0,0.0,11.0,3.0,0.0,11.0,3.0,0.0,0.36459384973568376,0.3618124974309467,0.6033395995473256,0.589979001233587,0.6132633478046388
