instance_id,horizon,num_jobs,num_energy_intervals,total_processing,max_flow_feasible,pure_min_cost_feasible,max_flow_cost,pure_min_cost_cost,cost_difference_max_minus_pure,max_flow_green,max_flow_brown,max_flow_red,pure_green,pure_brown,pure_red,max_flow_mean_ms,max_flow_median_ms,pure_mean_ms,pure_median_ms,median_speed_ratio_max_over_pure
1,60,6,5,6.0,True,True,1.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.12849594932049513,0.12577049710671417,0.1730542498989962,0.161062998813577,0.7808776567750843
2,30,10,11,29.0,True,True,28.0,28.0,0.0,14.0,2.0,13.0,14.0,2.0,13.0,0.44992504954279866,0.4384164967632387,0.6445417009672383,0.6315620048553683,0.6941780749835305
3,30,13,8,30.0,True,True,34.0,34.0,0.0,12.0,2.0,16.0,12.0,2.0,16.0,0.6100958496972453,0.5960829985269811,0.9483166493737372,0.9455834988330025,0.630386421995139
4,47,10,8,46.0,True,True,48.0,48.0,0.0,20.0,4.0,22.0,20.0,4.0,22.0,0.5458501011162298,0.5363755008147564,0.8755146507610334,0.8679794991621748,0.6179587206063021
5,28,15,5,28.0,True,True,19.0,19.0,0.0,12.0,13.0,3.0,12.0,13.0,3.0,0.6958980517083546,0.6847085023764521,1.0928646988759283,1.0842289993888699,0.6315164995239851
6,27,6,11,26.0,True,True,16.0,16.0,0.0,11.0,14.0,1.0,11.0,14.0,1.0,0.3572311998141231,0.3502704967104364,0.4465332498511998,0.44112449904787354,0.7940399988358454
7,22,6,7,22.0,True,True,19.0,19.0,0.0,9.0,7.0,6.0,9.0,7.0,6.0,0.22384994990716223,0.22208350492292084,0.26898744981735945,0.2607500027806964,0.851710460420221
8,47,14,12,47.0,True,True,29.0,29.0,0.0,20.0,25.0,2.0,20.0,25.0,2.0,0.7005104496784043,0.6851459984318353,1.3386499504122185,1.335708500846522,0.5129457497632272
9,33,11,12,32.0,True,True,20.0,20.0,0.0,13.0,18.0,1.0,13.0,18.0,1.0,0.5374000997107942,0.5272919988783542,0.8965562996309018,0.8866460011631716,0.5947040850425213
10,39,14,10,39.0,True,True,30.0,30.0,0.0,16.0,16.0,7.0,16.0,16.0,7.0,0.5762875000073109,0.5693959974450991,1.070291650830768,1.0622710033203475,0.5360176411342625
