instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,6000,1000,1000,2376,4314,True,4314,2,864.0,3450,864,0,3450,864,0,9165.327524670734,17518.568330910057
2,6000,1000,1000,2413,4664,True,4664,3,1697.0,3145,1341,178,3145,1341,178,13966.902837211786,26671.26100603491
3,6000,1000,1000,2365,4674,True,4674,2,1263.0,3411,1263,0,3411,1263,0,9448.172670002565,17862.530771875754
