instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,3000,500,1000,1549,2157,True,2157,2,407.0,1750,407,0,1750,407,0,2842.8367913365964,6012.148605193943
2,3000,500,1000,1559,2391,True,2391,3,779.0,1652,699,40,1652,699,40,4143.122437898338,9032.872869167477
3,3000,500,1000,1545,2323,True,2323,2,601.0,1722,601,0,1722,601,0,2997.97387123777,6273.168462095782
