instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,1200,200,200,477,921,True,921,3,385.0,603,251,67,603,251,67,385.896802992463,1660.5844900477678
2,1200,200,200,461,856,True,856,2,221.0,635,221,0,635,221,0,271.96526727961003,1090.4012930113822
3,1200,200,200,470,943,True,943,3,401.0,601,283,59,601,283,59,331.4367927843036,1552.7316459920257
