instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,120,20,5,35,94,True,94,2,22.0,72,22,0,72,22,0,7.7352148518264325,490.2558410540223
2,120,20,5,35,89,True,89,3,29.0,64,21,4,64,21,4,7.8085521861464,730.9757131151855
3,120,20,5,38,86,True,86,2,21.0,65,21,0,65,21,0,6.5722859108596765,488.63779893144965
