instance_id,horizon,num_jobs,num_original_energy_intervals,num_split_intervals,total_processing,feasible,final_flow,final_pass,normalized_cost,green_units,brown_units,red_units,pass1_added_flow,pass2_added_flow,pass3_added_flow,gpu_maxflow_ms,wall_ms
1,30000,5000,2500,10089,23619,True,23619,2,6436.0,17183,6436,0,17183,6436,0,225717.74262773307,393675.24215811864
2,30000,5000,2500,10170,22057,True,22057,2,5750.0,16307,5750,0,16307,5750,0,218351.00477393917,387854.0453428868
3,30000,5000,2500,10161,21063,True,21063,2,3950.0,17113,3950,0,17113,3950,0,232100.93110899278,402484.0734060854
